generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
16300000,Cathaya_argyrophylla,NA,257.056,0.00670758,0.00416805,0.0629081,0
16300000,Abies_holophylla,Pinus_glabra,48.4052,0.30791,-9.31071e-05,0.290123,0
16400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.122858,0.00411578,0.17598,0
16400000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.481,0.224305,0.00197873,0.156986,0
16400000,Podocarpus_nakaii,Acmopyle_pancheri,201.205,0.0742996,0.00595778,0.0530179,0
16400000,Hesperocyparis_abramsiana,Podocarpus_nakaii,32.9494,0.0696338,-0.00101795,0.0477698,0
16500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0910809,-0.00132063,0.0608683,0
16500000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.245,0.194021,0.0023627,0.152888,0
16500000,Podocarpus_nakaii,Dacrydium_guillauminii,216.93,0.128721,-0.000844342,0.0756911,0
16500000,Abies_holophylla,Pinus_glabra,93.4667,0.200402,0.0011039,0.231127,0
16600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0659905,-0.000390671,0.053476,0
16600000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.125,0.187319,-0.000126675,0.131928,0
16600000,Papuacedrus_papuana,NA,301.167,0.0425518,0.00600587,0.0501366,0
16600000,Podocarpus_nakaii,Afrocarpus_dawei,245.884,0.0815622,-0.0022418,0.00188559,0
16600000,Saxegothaea_conspicua,NA,185.561,0.00605718,-0.00523632,0.0174306,0
16600000,Abies_holophylla,Pinus_glabra,100.425,0.263164,-4.10195e-06,0.238377,0
16700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0806422,-0.000825856,0.0633631,0
16700000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.048,0.215076,0.00147123,0.174792,0
16700000,Podocarpus_nakaii,Saxegothaea_conspicua,131.162,0.0940512,0.000518775,0.0818778,0
16700000,Abies_holophylla,Pinus_glabra,19.5313,0.12262,0.00292378,0.171913,0
16800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.102462,-0.0014251,0.0671603,0
16800000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.714,0.229854,-0.00145668,0.178914,0
16800000,Podocarpus_nakaii,Afrocarpus_dawei,223.112,0.0790501,0.00452176,0.0181297,0
16800000,Abies_holophylla,Pinus_glabra,30.6027,0.110925,0.0108772,0.200417,0
16900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.155153,0.00207925,0.199363,0
16900000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.407,0.266871,0.000319827,0.204208,0
16900000,Papuacedrus_papuana,NA,268.966,0.000611893,-0.00271134,0.00923016,0
16900000,Podocarpus_nakaii,Dacrydium_guillauminii,219.986,0.0896764,-0.000866076,0.0208142,0
16900000,Hesperocyparis_abramsiana,Podocarpus_nakaii,28.7117,0.118774,-0.00142943,0.0820817,0
17000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0662159,-0.00157636,0.0345842,0
17000000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.561,0.248955,-0.00032075,0.143505,0
17000000,Podocarpus_nakaii,Afrocarpus_dawei,244.011,0.0704561,0.00403509,0.0126616,0
17000000,Abies_holophylla,Pinus_glabra,12.3557,0.124579,0.00445785,0.19023,0
17100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0727661,-0.000701078,0.0492336,0
17100000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.073,0.262311,-0.00274581,0.168296,0
17100000,Podocarpus_nakaii,Afrocarpus_dawei,237.303,0.100988,0.00536075,0.0356146,0
17100000,Abies_holophylla,Pinus_glabra,24.6987,0.167089,0.00251636,0.225465,0
17200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.069125,-0.000448718,0.0513069,0
17200000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.86,0.223065,0.003102,0.188094,0
17200000,Podocarpus_nakaii,Podocarpus_angustifolius,254.989,0.0784677,0.00339883,0.0160083,0
17200000,Abies_holophylla,Pinus_glabra,54.6707,0.20941,0.00101683,0.231973,0
17300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.182035,0.000871464,0.200093,0
17300000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.283,0.139782,0.0020963,0.0611072,0
17300000,Hesperocyparis_abramsiana,Podocarpus_nakaii,31.4112,0.148249,-0.00149113,0.101297,0
17400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.150565,0.00183882,0.191008,0
17400000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.867,0.226852,0.000223191,0.164581,0
17400000,Podocarpus_nakaii,Afrocarpus_dawei,245.272,0.129204,-0.00249296,0.0212816,0
17400000,Hesperocyparis_abramsiana,Podocarpus_nakaii,32.1061,0.0848097,-0.00123682,0.0571589,0
17500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.098389,-0.00075934,0.0741014,0
17500000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.891,0.215891,0.00283664,0.172483,0
17500000,Abies_holophylla,Pinus_glabra,35.4247,0.195147,0.000662578,0.215383,0
17600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0926866,-0.00144426,0.0641083,0
17600000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.524,0.183975,0.00481545,0.161656,0
17600000,Podocarpus_nakaii,Dacrydium_guillauminii,211.372,0.105913,0.000433517,0.0617609,0
17600000,Abies_holophylla,Pinus_glabra,14.3995,0.161405,0.000938388,0.186294,0
17700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0994375,-0.00144426,0.0637168,0
17700000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.7,0.268671,-0.00262061,0.201431,0
17700000,Podocarpus_nakaii,Afrocarpus_dawei,224.099,0.0767025,0.00381418,0.0167105,0
17700000,Abies_holophylla,Pinus_glabra,124.725,0.154043,0.00245504,0.178302,0
17800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.16707,0.0012822,0.189995,0
17800000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.798,0.200785,0.00567364,0.181031,0
17800000,Podocarpus_nakaii,Afrocarpus_dawei,244.202,0.0952821,0.000875101,0.0508324,0
17800000,Hesperocyparis_abramsiana,Podocarpus_nakaii,13.3993,0.123641,-0.00180917,0.0806613,0
17900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0948673,-0.00106645,0.0625711,0
17900000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.444,0.156682,0.00508636,0.129111,0
17900000,Podocarpus_nubigenus,NA,305.943,0.137977,0.000962566,0.180172,0
17900000,Microcachrys_tetragona,NA,172.167,0.00735736,0.00161841,0.0154432,0
17900000,Podocarpus_nakaii,Afrocarpus_dawei,241.518,0.083331,0.00276739,0.0101152,0
17900000,Sciadopitys_verticillata,NA,226.729,0.0324975,0.00518952,0.00210894,0
17900000,Araucaria_columnaris,Agathis_montana,142.193,0.211634,-0.00217659,0.180426,0
17900000,Abies_holophylla,Pinus_glabra,67.0193,0.159904,0.00146368,0.183058,0
18000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.184224,0.000832414,0.205749,0
18000000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.172,0.20683,0.00306984,0.187685,0
18000000,Podocarpus_nakaii,Afrocarpus_dawei,240.883,0.120896,-0.00566756,0.0328557,0
18000000,Hesperocyparis_abramsiana,Podocarpus_nakaii,18.9337,0.123113,-0.00179388,0.0809297,0
18100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.188652,0.00070931,0.203728,0
18100000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.892,0.21292,0.00349776,0.1747,0
18100000,Podocarpus_nakaii,Afrocarpus_dawei,239.884,0.0936535,0.00079969,0.0373888,0
18100000,Wollemia_nobilis,NA,311.04,0.263031,0.00176768,0.161589,0
18100000,Hesperocyparis_abramsiana,Podocarpus_nakaii,8.5085,0.109982,-0.00209509,0.0657566,0
18200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0342751,0.000242203,0.0254313,0
18200000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.219,0.274866,-0.00121858,0.210179,0
18200000,Podocarpus_nakaii,Dacrydium_guillauminii,219.115,0.0766943,0.00386584,0.053772,0
18200000,Araucaria_columnaris,Araucaria_cunninghamii,281.867,0.103373,0.00344085,0.0755723,0
18200000,Abies_holophylla,Pinus_glabra,121.296,0.248229,0.00042225,0.253431,0
18300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.144945,0.00120539,0.170139,0
18300000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.813,0.161163,0.00358066,0.139912,0
18300000,Podocarpus_nakaii,Dacrydium_guillauminii,206.587,0.0639644,-7.11685e-05,0.0032305,0
18300000,Araucaria_columnaris,Araucaria_cunninghamii,277.969,0.086214,-0.000210398,0.0243052,0
18300000,Hesperocyparis_abramsiana,Podocarpus_nakaii,28.1171,0.109603,-0.00228878,0.0651099,0
18400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.185373,0.000976084,0.209411,0
18400000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.24,0.158629,0.00150434,0.0640581,0
18400000,Podocarpus_nakaii,Dacrydium_guillauminii,218.422,0.0914423,4.25192e-05,0.0442882,0
18400000,Araucaria_bidwillii,NA,312.816,0.00136878,-0.00239673,0.0418967,0
18400000,Hesperocyparis_abramsiana,Podocarpus_nakaii,24.7346,0.0982964,-0.00148069,0.0605643,0
18500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0772626,-0.000786264,0.0545959,0
18500000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.3,0.228121,0.0025127,0.164406,0
18500000,Podocarpus_nakaii,Dacrydium_guillauminii,219.429,0.083352,0.00164123,0.0291107,0
18500000,Abies_holophylla,Pinus_glabra,76.5038,0.156564,0.00118248,0.176328,0
18600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0889573,-0.000845401,0.0675178,0
18600000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.324,0.245851,-0.00275921,0.185931,0
18600000,Podocarpus_nakaii,Dacrydium_guillauminii,214.111,0.0758152,0.0014196,0.014134,0
18600000,Abies_holophylla,Pinus_glabra,54.3697,0.138387,0.00190561,0.156752,0
18700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0113632,0.0023328,0.00392753,0
18700000,Hesperocyparis_abramsiana,Calocedrus_rupestris,247.638,0.158779,0.000628202,0.0988906,0
18700000,Hesperocyparis_abramsiana,Taxus_canadensis,73.9006,0.0328568,0.0018585,0.032565,0
18700000,Podocarpus_nakaii,Dacrydium_guillauminii,216.688,0.0633938,0.00625624,0.0311056,0
18700000,Manoao_colensoi,NA,276.362,0.0213887,-0.00103077,0.0258098,0
18700000,Araucaria_columnaris,Araucaria_cunninghamii,250.068,0.147156,0.00570631,0.0759584,0
18700000,Agathis_montana,Agathis_australis,284.405,0.130602,0.00105696,0.0418351,0
18700000,Abies_holophylla,Pinus_glabra,122.371,0.295696,-0.000457864,0.26685,0
18800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0123332,0.00404681,0.0014781,0
18800000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.487,0.237052,-0.00285473,0.139433,0
18800000,Torreya_jackii,Torreya_nucifera,300.309,0.0588148,0.00107672,0.0353803,0
18800000,Podocarpus_nakaii,Dacrydium_guillauminii,218.864,0.113506,-0.00155708,0.0501644,0
18800000,Araucaria_columnaris,Araucaria_heterophylla,292.833,0.157643,0.00183405,0.00905515,0
18800000,Agathis_montana,Agathis_robusta,287.325,0.091047,0.00135661,0.0017074,0
18800000,Abies_holophylla,Pinus_glabra,18.725,0.306883,3.82501e-05,0.297765,0
18900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0259874,0.00321121,0.0271578,0
18900000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.33,0.137298,0.00637537,0.0716114,0
18900000,Sciadopitys_verticillata,NA,165.166,0.00294593,-0.00196135,0.0142769,0
18900000,Podocarpus_nakaii,Afrocarpus_dawei,239.064,0.0640293,0.00908193,0.0297811,0
18900000,Araucaria_columnaris,Araucaria_muelleri,297.954,0.267777,-0.00635645,0.0391614,0
18900000,Abies_holophylla,Pinus_glabra,110.384,0.214614,0.000225051,0.211315,0
19000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0763643,-0.000683787,0.055964,0
19000000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.599,0.255339,0.000310004,0.178897,0
19000000,Podocarpus_nakaii,Afrocarpus_dawei,245.767,0.0931719,-0.00346419,0.0188545,0
19000000,Abies_holophylla,Pinus_glabra,40.2759,0.165829,0.00199217,0.200291,0
19100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0396979,-0.000309616,0.0274247,0
19100000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.087,0.176884,0.00352888,0.0988452,0
19100000,Podocarpus_nakaii,Dacrydium_guillauminii,216.819,0.0883116,0.0040058,0.0653559,0
19100000,Araucaria_columnaris,Araucaria_cunninghamii,275.787,0.182747,-0.00203201,0.0946254,0
19100000,Agathis_montana,Agathis_robusta,298.854,0.0993129,0.00144535,0.000114434,0
19100000,Abies_holophylla,Pinus_glabra,19.3094,0.274725,-0.000230172,0.250407,0
19200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0767216,-0.000752668,0.0515408,0
19200000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.793,0.164383,0.00290986,0.118416,0
19200000,Podocarpus_nakaii,Afrocarpus_dawei,244.022,0.0966494,-0.00121431,0.0222621,0
19200000,Abies_holophylla,Pinus_glabra,65.1462,0.187121,0.0006693,0.199122,0
19300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0330518,0.00283258,0.0428555,0
19300000,Hesperocyparis_abramsiana,Calocedrus_rupestris,250.88,0.17747,-0.00123622,0.0996953,0
19300000,Podocarpus_nakaii,Podocarpus_angustifolius,256.325,0.0620968,0.0038874,0.00173051,0
19300000,Abies_holophylla,Pinus_glabra,10.8946,0.197373,0.000486118,0.209726,0
19400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0579098,-0.000156509,0.0479415,0
19400000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.356,0.202927,-0.00377586,0.130426,0
19400000,Podocarpus_nakaii,Afrocarpus_dawei,244.602,0.105063,-0.0021386,0.0221762,0
19400000,Abies_holophylla,Pinus_glabra,97.4411,0.177769,0.00246894,0.209875,0
19500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0556932,-0.000913842,0.0380069,0
19500000,Hesperocyparis_abramsiana,Juniperus_angosturana,254.905,0.131878,0.00583175,0.0962359,0
19500000,Podocarpus_nakaii,Dacrydium_guillauminii,217.255,0.0701371,0.00203453,0.0179264,0
19500000,Araucaria_columnaris,Araucaria_muelleri,302.931,0.157571,-0.00568511,0.0012924,0
19500000,Araucaria_angustifolia,Araucaria_hunsteinii,173.401,0.0216631,-0.00172387,0.0259754,0
19500000,Agathis_montana,Agathis_robusta,293.805,0.111857,-0.0018297,0.0281425,0
19500000,Abies_holophylla,Pinus_glabra,49.3837,0.189666,0.002287,0.24488,0
19600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.161682,0.0014756,0.203795,0
19600000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.126,0.145332,0.00386692,0.124239,0
19600000,Sciadopitys_verticillata,NA,269.105,0.0398814,0.00420433,0.132014,0
19600000,Hesperocyparis_abramsiana,Podocarpus_nakaii,29.364,0.117147,-0.00116833,0.0796558,0
19700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.193499,0.00144931,0.235937,0
19700000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.834,0.226226,0.0023726,0.179185,0
19700000,Hesperocyparis_abramsiana,Podocarpus_nakaii,10.4399,0.0946409,-0.000497251,0.0766805,0
19800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0498851,0.00111121,0.045002,0
19800000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.925,0.214267,-0.000105755,0.126987,0
19800000,Abies_holophylla,Pinus_glabra,56.5985,0.30276,-0.000112614,0.287943,0
19900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0820489,-0.000330404,0.0648173,0
19900000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.571,0.20383,0.00258129,0.157074,0
19900000,Abies_holophylla,Pinus_glabra,82.83,0.290715,0.000111839,0.280079,0
20000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.161291,0.00110155,0.186761,0
20000000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.11,0.194457,0.00433551,0.167501,0
20000000,Hesperocyparis_abramsiana,Podocarpus_nakaii,5.90431,0.106818,-0.00057528,0.0866947,0
20000000,Nothotsuga_longibracteata,NA,313.351,0.0331578,0.00334757,0.00679186,0
20100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0145829,0.00276272,0.0097619,0
20100000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.306,0.236835,0.00184648,0.205646,0
20100000,Hesperocyparis_abramsiana,Taxus_canadensis,75.8699,0.0205856,0.00393771,0.008536,0
20100000,Podocarpus_nakaii,Dacrydium_guillauminii,210.889,0.0677941,0.00212815,0.0163356,0
20100000,Dacrydium_guillauminii,Dacrycarpus_kinabaluensis,227.107,0.07995,0.00276638,0.0651278,0
20100000,Araucaria_columnaris,Araucaria_cunninghamii,274.088,0.121406,0.000417146,0.0456985,0
20100000,Agathis_montana,Wollemia_nobilis,157.326,0.0487435,0.000932502,0.0179428,0
20100000,Cathaya_argyrophylla,NA,297.406,0.0681022,-0.00367107,0.072991,0
20100000,Abies_holophylla,Pinus_glabra,90.6514,0.141814,0.00319732,0.180999,0
20200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0160265,-0.000795872,0.00683665,0
20200000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.155,0.154889,-4.94722e-06,0.0750555,0
20200000,Hesperocyparis_abramsiana,Taxus_canadensis,89.6815,0.0299636,0.00286716,0.0262358,0
20200000,Podocarpus_nakaii,Dacrydium_guillauminii,205.345,0.079442,0.0014713,0.0101685,0
20200000,Araucaria_columnaris,Araucaria_cunninghamii,283.666,0.186306,0.00504849,0.120171,0
20200000,Agathis_montana,Wollemia_nobilis,246.249,0.0829426,0.00166651,0.0350292,0
20200000,Abies_holophylla,Pinus_glabra,57.5841,0.146329,0.00614869,0.226879,0
20300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0858317,-0.000814617,0.0637731,0
20300000,Hesperocyparis_abramsiana,Calocedrus_rupestris,239.088,0.189071,-0.000592118,0.151155,0
20300000,Podocarpus_nakaii,Acmopyle_pancheri,190.18,0.0652787,0.00197447,0.0194237,0
20300000,Abies_holophylla,Pinus_glabra,11.749,0.235474,0.000658109,0.26484,0
20400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0248941,7.11396e-05,0.00697343,0
20400000,Hesperocyparis_abramsiana,Juniperus_angosturana,260.627,0.236305,0.00014224,0.127959,0
20400000,Podocarpus_nakaii,Dacrydium_guillauminii,214.402,0.0927058,0.000894183,0.0657955,0
20400000,Araucaria_columnaris,Araucaria_cunninghamii,280.703,0.166937,0.00347499,0.0275488,0
20400000,Agathis_montana,Agathis_australis,277.306,0.101629,0.00380294,0.0683581,0
20400000,Abies_holophylla,Pinus_glabra,122.202,0.220534,0.00135929,0.241537,0
20500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0339164,0.00126194,0.0341098,0
20500000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.536,0.146876,0.00187019,0.0309496,0
20500000,Sciadopitys_verticillata,NA,237.782,0.0108983,-0.00348901,0.0397293,0
20500000,Sciadopitys_verticillata,NA,277.265,0.0872554,-0.00144092,0.0853165,0
20500000,Podocarpus_nakaii,Pherosphaera_fitzgeraldii,176.708,0.0810579,-1.21042e-05,0.0616598,0
20500000,Araucaria_columnaris,Araucaria_bernieri,305.305,0.174089,-0.00572349,0.0165249,0
20500000,Agathis_montana,Agathis_robusta,293.56,0.126759,-0.00159152,0.0319245,0
20500000,Abies_holophylla,Pinus_glabra,17.3936,0.101759,0.00820022,0.181544,0
20600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0408612,0.000662367,0.0369218,0
20600000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.279,0.188149,0.000136653,0.108893,0
20600000,Podocarpus_nakaii,Afrocarpus_dawei,246.037,0.0817713,-0.00253766,0.0118447,0
20600000,Araucaria_columnaris,Araucaria_subulata,308.276,0.392216,-0.00237944,0.169837,0
20600000,Agathis_montana,Wollemia_nobilis,193.212,0.118258,0.00270421,0.123243,0
20600000,Abies_holophylla,Pinus_glabra,10.8842,0.110505,0.00571465,0.176086,0
20700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.024821,0.00432254,0.0297493,0
20700000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.817,0.251225,-0.00191533,0.136886,0
20700000,Podocarpus_nakaii,Dacrydium_guillauminii,219.855,0.071898,0.00335945,0.0460654,0
20700000,Pherosphaera_fitzgeraldii,Pherosphaera_hookeriana,197.543,0.0561002,0.00107364,0.064749,0
20700000,Araucaria_columnaris,Araucaria_muelleri,302.838,0.129277,0.00262598,0.0664526,0
20700000,Abies_holophylla,Pinus_glabra,26.3648,0.146703,0.00359111,0.214184,0
20800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.055645,-0.000952723,0.0369764,0
20800000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.214,0.173273,0.00562566,0.0874822,0
20800000,Podocarpus_nakaii,Dacrydium_guillauminii,214.155,0.0935772,0.00175214,0.0604359,0
20800000,Podocarpus_nakaii,Saxegothaea_conspicua,149.28,0.0598847,-3.06721e-05,0.0636787,0
20800000,Araucaria_columnaris,Araucaria_muelleri,303.202,0.179989,0.00115698,0.0476027,0
20800000,Agathis_montana,Agathis_australis,280.529,0.0843756,0.00318004,0.010424,0
20800000,Cedrus_deodara,NA,307.56,0.00878487,0.0076578,0.0561545,0
20800000,Abies_holophylla,Pinus_glabra,67.6941,0.158259,0.00314981,0.203374,0
20900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.022291,0.00145172,0.0163849,0
20900000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.105,0.265194,-0.00146176,0.162574,0
20900000,Austrocedrus_chilensis,NA,256.42,0.0313709,0.00317858,0.0296743,0
20900000,Sciadopitys_verticillata,NA,230.42,0.00724326,0.00476578,0.0446305,0
20900000,Podocarpus_nakaii,Dacrydium_guillauminii,214.794,0.105627,-0.000979164,0.0479788,0
20900000,Araucaria_columnaris,Araucaria_cunninghamii,277.369,0.151016,-0.000290057,0.139033,0
20900000,Araucaria_columnaris,Agathis_montana,134.087,0.137052,-0.0101875,0.0634762,0
20900000,Agathis_montana,Agathis_robusta,288.946,0.118968,0.00446917,0.00804944,0
20900000,Abies_holophylla,Pinus_glabra,45.1646,0.18846,0.000837846,0.200515,0
21000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0137157,0.00841682,0.0123444,0
21000000,Hesperocyparis_bakeri,NA,300.279,0.107755,0.00144679,0.0319263,0
21000000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.561,0.163104,0.0034671,0.106877,0
21000000,Hesperocyparis_abramsiana,Callitris_endlicheri,206.694,0.0471657,-0.00130818,0.00636411,0
21000000,Podocarpus_nakaii,Dacrydium_guillauminii,207.556,0.0910406,-0.000295179,0.0345542,0
21000000,Araucaria_columnaris,Araucaria_cunninghamii,243.882,0.0692895,0.00261346,0.0544715,0
21000000,Agathis_montana,Agathis_australis,274.992,0.083398,-0.00350164,0.0482338,0
21000000,Abies_holophylla,Pinus_glabra,115.495,0.215226,0.000569884,0.223434,0
21100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.032202,0.002741,0.037579,0
21100000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.748,0.196887,0.000404602,0.117154,0
21100000,Podocarpus_nakaii,Afrocarpus_dawei,245.625,0.098665,0.00072947,0.0283285,0
21100000,Cathaya_argyrophylla,NA,301.533,0.0296267,0.00155509,0.144821,0
21100000,Abies_holophylla,Pinus_glabra,3.78563,0.211675,0.00119924,0.251886,0
21200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0148816,0.0078966,0.0147422,0
21200000,Hesperocyparis_abramsiana,Juniperus_angosturana,256.569,0.246496,-0.00442367,0.131679,0
21200000,Podocarpus_nakaii,Dacrydium_guillauminii,204.273,0.0968515,-0.0011035,0.0480064,0
21200000,Araucaria_columnaris,Araucaria_muelleri,297.903,0.230342,-0.00286433,0.00467718,0
21200000,Agathis_montana,Agathis_robusta,293.851,0.169353,0.00459028,0.00198074,0
21200000,Abies_holophylla,Pinus_glabra,11.1068,0.199125,0.000332334,0.2115,0
21300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.027227,0.000792194,0.0181369,0
21300000,Hesperocyparis_abramsiana,Calocedrus_rupestris,251.079,0.169205,0.00193137,0.128468,0
21300000,Podocarpus_nakaii,Dacrydium_guillauminii,220.584,0.0837922,0.00247935,0.0316526,0
21300000,Araucaria_columnaris,Araucaria_muelleri,303.529,0.270713,-0.00472446,0.105629,0
21300000,Agathis_montana,Agathis_australis,274.343,0.119314,-0.00437115,0.0666953,0
21300000,Abies_holophylla,Pinus_glabra,2.36838,0.200376,0.000338226,0.205545,0
21400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0180577,0.00171927,0.00235553,0
21400000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.963,0.247234,-0.00233685,0.142772,0
21400000,Taxodium_distichum,Taxodium_mucronatum,309.932,0.334141,0.00364009,0.00505039,0
21400000,Podocarpus_nakaii,Dacrydium_guillauminii,215.754,0.0828134,0.00057154,0.0222296,0
21400000,Diselma_archeri,NA,306.568,0.0549585,-0.00642357,0.0125778,0
21400000,Sciadopitys_verticillata,NA,291.681,0.0686856,0.00036682,0.247015,0
21400000,Araucaria_columnaris,Araucaria_cunninghamii,272.321,0.130605,0.00326401,0.0528906,0
21400000,Agathis_montana,Wollemia_nobilis,208.958,0.0662009,0.000977445,0.0514149,0
21400000,Abies_holophylla,Pinus_glabra,2.42003,0.169641,0.000626474,0.182728,0
21500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0622443,0.000480234,0.0566278,0
21500000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.101,0.219076,0.00116729,0.151937,0
21500000,Podocarpus_nakaii,Podocarpus_angustifolius,258.034,0.194459,-0.00213924,0.116535,0
21500000,Cedrus_deodara,NA,308.424,0.0775103,0.00692586,0.150808,0
21500000,Abies_holophylla,Pinus_glabra,18.8491,0.124268,0.00706324,0.203406,0
21600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.14417,-0.00196985,0.0864324,0
21600000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.201,0.267626,0.0019351,0.227378,0
21600000,Podocarpus_nakaii,Dacrydium_guillauminii,216.63,0.0795876,0.0025905,0.0405529,0
21600000,Abies_holophylla,Pinus_glabra,86.35,0.215602,0.000102475,0.208592,0
21700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0163649,0.000399962,0.00380403,0
21700000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.751,0.15962,0.00582701,0.132685,0
21700000,Hesperocyparis_abramsiana,Taxus_canadensis,104.843,0.0257584,0.0007368,0.0105809,0
21700000,Podocarpus_nubigenus,NA,299.43,0.0293951,0.00276083,0.122024,0
21700000,Podocarpus_nakaii,Dacrydium_guillauminii,218.463,0.0696481,0.0034011,0.0470208,0
