generation,N_shifts,logPrior,logLik,eventRate,acceptRate
51900000,5,32.8162,-2104.34,1.6862,0.262105
52000000,4,29.6135,-2109.22,1.13951,0.27364
52100000,5,32.0121,-2118.04,4.91862,0.2574
52200000,4,26.6966,-2111.8,3.3516,0.246787
52300000,2,8.68238,-2117.7,2.06099,0.251491
52400000,3,16.1123,-2120.68,0.91845,0.20231
52500000,4,27.7605,-2111.93,1.46902,0.225713
52600000,7,46.8561,-2094.78,4.44196,0.259229
52700000,3,18.084,-2107.98,1.96456,0.22765
52800000,9,53.3539,-2101.1,4.53961,0.349405
52900000,2,11.5999,-2117.43,1.48073,0.238182
53000000,3,16.4023,-2105.61,2.23583,0.23432
53100000,3,19.4611,-2115.18,3.34624,0.225905
53200000,4,27.2083,-2106.6,2.63179,0.295185
53300000,5,29.7894,-2102.13,4.6583,0.279477
53400000,6,30.23,-2104.2,6.18447,0.30068
53500000,4,28.9815,-2113.53,0.857642,0.233877
53600000,3,18.3111,-2110.05,1.30155,0.246315
53700000,6,39.0988,-2116.42,4.38262,0.296485
53800000,3,18.8837,-2106.66,1.52574,0.2935
53900000,6,40.4003,-2100.53,1.53299,0.295475
54000000,3,17.3381,-2103.15,0.724458,0.259815
54100000,2,13.8278,-2118.31,0.244399,0.244423
54200000,3,21.0138,-2106.15,2.21379,0.300777
54300000,5,27.7835,-2118.66,2.81889,0.22238
54400000,3,19.0602,-2105.98,1.72128,0.25624
54500000,6,39.6556,-2108.64,3.10652,0.257347
54600000,9,58.3804,-2090.42,5.60029,0.31835
54700000,3,22.659,-2112.31,0.74552,0.247653
54800000,4,26.1199,-2119.22,0.733838,0.2737
54900000,1,7.48386,-2133.79,1.58337,0.232144
55000000,4,27.4085,-2108.75,1.55997,0.27335
55100000,2,14.9641,-2116.85,0.929891,0.234237
55200000,3,20.0293,-2108.79,2.40897,0.23559
55300000,5,32.0082,-2107.3,3.30004,0.256233
55400000,3,20.9582,-2108.91,0.918638,0.270197
55500000,1,8.73135,-2133.66,0.759979,0.275933
55600000,2,12.5673,-2115.97,0.721606,0.19889
55700000,4,23.3406,-2108.37,3.40368,0.251713
55800000,2,13.7377,-2117.03,1.34952,0.22799
55900000,2,10.678,-2119.54,0.575922,0.150427
56000000,2,11.5265,-2122.63,0.617973,0.203169
56100000,3,16.1493,-2129.84,1.57723,0.203033
56200000,2,12.5757,-2115.33,1.55443,0.20906
56300000,3,20.5122,-2108.81,0.766791,0.227297
56400000,6,41.9392,-2096.32,1.48981,0.22919
56500000,2,13.7462,-2118.2,1.53118,0.21613
56600000,3,19.8102,-2120.41,2.69488,0.234383
56700000,3,19.5557,-2121.66,2.09015,0.211855
56800000,2,12.4686,-2116.16,1.9865,0.21164
56900000,3,21.9863,-2107.85,1.27147,0.215944
57000000,1,9.24798,-2135.75,1.16219,0.256138
57100000,1,6.66388,-2136.01,3.06497,0.27546
57200000,1,8.69228,-2136.09,0.777555,0.282588
57300000,5,30.6113,-2107.83,2.15388,0.213867
57400000,1,6.50963,-2133.57,1.57099,0.284645
57500000,1,8.2673,-2133.83,0.485966,0.29036
57600000,1,7.67726,-2134.17,1.62782,0.273108
57700000,3,19.8913,-2108.45,1.26918,0.214918
57800000,4,12.3245,-2114.68,4.02395,0.236807
57900000,3,19.3459,-2118.77,3.316,0.194443
58000000,5,26.2483,-2106.38,1.68301,0.223297
58100000,4,27.1543,-2111.74,3.1553,0.228285
58200000,3,18.7759,-2117.44,0.853447,0.23193
58300000,4,25.5469,-2108.22,1.87434,0.26227
58400000,2,13.1628,-2115.97,1.52393,0.22328
58500000,3,17.0521,-2105.87,2.58572,0.247425
58600000,3,19.7811,-2108.93,2.45059,0.220046
58700000,3,21.4054,-2115.43,2.00457,0.24136
58800000,4,16.5657,-2108.68,6.53158,0.244118
58900000,4,26.8876,-2114.14,1.33214,0.244858
59000000,4,25.6522,-2113.51,0.768807,0.257525
59100000,3,17.5312,-2111.77,2.12164,0.25862
59200000,4,25.667,-2112.13,1.41784,0.23945
59300000,4,28.2239,-2114.69,1.44263,0.24716
59400000,4,25.6104,-2118.71,1.93896,0.259651
59500000,3,19.2394,-2112.18,2.12633,0.228938
59600000,3,16.2219,-2113.92,3.09935,0.239453
59700000,2,15.0165,-2119.36,1.03076,0.212945
59800000,2,14.6638,-2117.28,0.766691,0.20984
59900000,5,33.0695,-2110.56,3.77008,0.24499
60000000,5,31.6205,-2105.98,3.36924,0.194927
60100000,4,26.2277,-2109.27,2.52346,0.202315
60200000,3,17.9152,-2113.82,1.80663,0.25074
60300000,4,21.1481,-2115.72,6.56137,0.246333
60400000,4,27.2376,-2107.66,3.89742,0.2467
60500000,3,19.1945,-2108.92,3.00909,0.226475
60600000,3,19.9546,-2111.03,1.32781,0.24268
60700000,5,36.3922,-2114.35,2.21651,0.272753
60800000,3,21.6847,-2121.84,2.48074,0.2723
60900000,3,19.4196,-2106.09,1.54758,0.19061
61000000,3,18.051,-2108.11,2.85552,0.22184
61100000,6,32.9709,-2102.81,5.82626,0.323743
61200000,5,29.7831,-2117.94,2.64993,0.22762
61300000,7,37.069,-2113.66,6.05908,0.281618
61400000,3,17.0892,-2106.46,1.74566,0.22057
61500000,4,27.6855,-2105.72,1.92407,0.25641
61600000,3,20.7014,-2112.09,0.819365,0.279897
61700000,4,26.5538,-2110.97,3.28315,0.24515
61800000,4,26.5648,-2106.22,2.77967,0.26417
61900000,3,20.2072,-2115.87,2.37582,0.253341
62000000,3,20.0084,-2115.65,2.39936,0.253252
62100000,3,22.7179,-2114.47,0.276588,0.249635
62200000,3,17.1592,-2108.22,2.81329,0.25269
62300000,1,10.1248,-2133.72,0.33086,0.21528
62400000,4,28.4351,-2121.92,0.742604,0.258873
62500000,1,10.0641,-2135.81,1.0318,0.272555
62600000,4,23.2619,-2106.04,3.05233,0.256578
62700000,3,19.9418,-2112.94,1.54692,0.245673
62800000,7,46.7851,-2111.77,3.72879,0.195116
62900000,3,17.9717,-2111.74,0.603182,0.25337
63000000,6,35.7012,-2099.07,3.9807,0.260553
63100000,6,36.6392,-2107.85,2.45094,0.30723
63200000,3,20.3804,-2107.45,2.64026,0.228437
63300000,3,21.0264,-2109.24,2.68843,0.250176
63400000,4,26.4698,-2116.61,4.37947,0.259847
63500000,6,36.612,-2105.22,4.6425,0.275682
63600000,4,27.1526,-2102,2.33722,0.23062
63700000,3,21.153,-2112.46,1.55891,0.23713
63800000,3,16.9642,-2108.35,1.48211,0.23767
63900000,3,20.8356,-2119.82,1.85455,0.24309
64000000,2,13.073,-2117.03,1.91906,0.20711
64100000,7,48.5196,-2099.61,3.89267,0.321613
64200000,5,32.5528,-2108.91,1.97124,0.226645
64300000,3,16.0625,-2113.87,3.33118,0.262034
64400000,1,9.17907,-2132.63,0.951366,0.188613
64500000,8,56.8762,-2084.61,2.3324,0.31802
64600000,5,32.1694,-2107.52,3.46248,0.284704
64700000,2,13.107,-2118.01,1.58974,0.196897
64800000,7,47.0208,-2112.81,1.00145,0.32011
64900000,2,13.4252,-2116.84,0.614223,0.227785
65000000,7,41.3336,-2095.21,7.35397,0.322172
65100000,6,38.1512,-2104.69,3.74827,0.308113
65200000,6,37.4797,-2110.27,4.29193,0.33848
65300000,1,7.92454,-2137.08,1.61201,0.217875
65400000,5,31.3666,-2098.59,3.71204,0.310462
65500000,7,43.8337,-2105.97,5.39406,0.34779
65600000,5,30.557,-2100.37,4.18279,0.33387
65700000,3,16.5832,-2109.97,1.31086,0.28839
65800000,4,26.9067,-2117.82,2.11039,0.267593
65900000,1,8.16582,-2132.69,0.802931,0.288568
66000000,2,12.4576,-2115.63,0.724859,0.220359
66100000,2,14.5953,-2118.71,0.990639,0.22094
66200000,3,20.3784,-2117.85,0.603861,0.158515
66300000,4,25.0504,-2116.15,0.767791,0.168702
66400000,2,13.7612,-2123.31,0.86343,0.23787
66500000,4,20.0052,-2101.59,4.33688,0.21214
66600000,5,35.0839,-2105.43,2.87223,0.229083
66700000,3,21.5188,-2121.32,3.27167,0.208265
66800000,2,12.4,-2115.23,0.966468,0.202535
66900000,3,19.9341,-2108.42,3.48607,0.23149
67000000,4,23.3025,-2112.35,2.3152,0.22799
67100000,4,24.1599,-2109.64,3.77932,0.297442
67200000,1,9.60189,-2134.34,1.06053,0.275349
67300000,1,7.90379,-2134.97,2.18499,0.28671
67400000,1,11.0569,-2138.47,0.155802,0.28583
67500000,2,11.2319,-2116.92,2.25595,0.212892
67600000,2,13.5385,-2117.13,0.738078,0.15052
67700000,3,20.0614,-2106.42,2.50005,0.16163
67800000,1,8.26506,-2132.68,0.872147,0.289073
67900000,3,17.7092,-2108.8,1.54368,0.242505
68000000,3,17.5212,-2105.16,2.30578,0.2232
68100000,4,21.4597,-2105.56,1.69259,0.23733
68200000,9,58.312,-2089.27,4.12565,0.30042
68300000,7,49.7882,-2112.44,2.80569,0.239998
68400000,6,42.799,-2105.25,0.914349,0.347645
68500000,3,18.4639,-2118.58,2.97419,0.2325
68600000,5,29.5689,-2104.87,3.46857,0.238721
68700000,3,18.7586,-2120.9,1.79125,0.217363
68800000,3,21.0307,-2109.93,1.41053,0.23406
68900000,7,42.6802,-2096.38,4.55447,0.335953
69000000,3,21.1839,-2119.73,0.883541,0.217577
69100000,3,18.2663,-2117.25,2.50972,0.258721
69200000,2,13.5818,-2115.34,0.597926,0.21993
69300000,3,15.6852,-2111.36,3.24522,0.32254
69400000,3,19.0385,-2111.88,3.35485,0.245505
69500000,5,32.9835,-2107.37,4.25784,0.252053
69600000,5,32.8435,-2115.04,3.23364,0.278445
69700000,2,11.9742,-2117.17,1.22356,0.24264
69800000,2,11.4293,-2116.85,0.717771,0.240278
69900000,4,28.8777,-2123.23,1.26394,0.211376
70000000,3,16.382,-2108.17,1.97161,0.260754
70100000,3,17.4232,-2118.16,4.76365,0.191653
70200000,3,16.7834,-2112.25,2.95177,0.24838
70300000,3,19.5173,-2108.03,3.4804,0.167164
70400000,3,24.0256,-2123.47,0.899802,0.254965
70500000,3,21.3864,-2114.57,1.55104,0.203525
70600000,3,18.6108,-2115.93,1.17767,0.210823
70700000,3,19.0621,-2110.11,2.22093,0.239983
70800000,3,19.1417,-2112.84,2.9391,0.21544
70900000,2,12.3418,-2118.32,1.83934,0.255815
71000000,3,19.8145,-2109.45,2.73951,0.245146
71100000,3,17.9252,-2108.02,2.8598,0.218557
71200000,4,23.7168,-2106.53,3.74642,0.23557
71300000,5,31.152,-2111.61,2.164,0.283067
71400000,4,23.0257,-2105.72,2.03836,0.32987
71500000,4,25.9032,-2118.74,1.84217,0.209797
71600000,3,19.0562,-2106.74,2.3839,0.256627
71700000,3,17.0315,-2115.31,2.42739,0.277785
71800000,5,33.7676,-2105.21,2.53061,0.24552
71900000,3,19.7855,-2108.16,0.90523,0.254803
72000000,4,27.2796,-2105.71,2.2248,0.26766
72100000,4,24.3259,-2108.46,3.09333,0.215917
72200000,4,24.2317,-2104.01,1.97654,0.269462
72300000,6,40.6286,-2103.29,1.733,0.2518
72400000,3,17.9205,-2110.23,2.3082,0.26431
72500000,1,9.31202,-2134.66,0.743798,0.257994
72600000,2,10.053,-2118.96,2.815,0.256575
72700000,2,12.948,-2124.11,1.14287,0.2119
72800000,1,7.755,-2133.86,1.57806,0.28529
72900000,4,23.745,-2104.74,1.8136,0.214514
73000000,3,21.4561,-2111.65,1.54979,0.21741
73100000,3,20.4293,-2115.59,0.959937,0.26273
73200000,4,27.4687,-2113.95,2.31975,0.2495
73300000,4,23.2429,-2109.01,2.34181,0.21922
73400000,3,18.4415,-2106.01,1.88848,0.22193
73500000,6,36.6159,-2091.37,3.64184,0.27151
73600000,5,30.7979,-2106.55,2.35154,0.29396
73700000,3,19.5469,-2105.1,2.49814,0.272532
73800000,8,44.6438,-2119.35,5.35681,0.20853
73900000,3,18.8273,-2106.42,1.48985,0.22262
74000000,4,24.4038,-2114.02,1.85896,0.24831
74100000,3,18.392,-2108.68,2.62973,0.24485
74200000,2,15.2476,-2118.47,0.353002,0.270751
74300000,4,23.7385,-2101.34,2.05218,0.222252
74400000,2,9.46714,-2120.57,3.39375,0.20642
74500000,3,19.0259,-2111.02,1.71452,0.202595
74600000,4,24.6977,-2109.09,2.14108,0.25231
74700000,4,26.3872,-2111.57,2.16445,0.243222
74800000,4,26.2796,-2114.63,2.83218,0.226083
74900000,4,24.1372,-2101.57,2.35197,0.240615
75000000,3,20.2039,-2108.45,1.92443,0.22281
75100000,5,28.8217,-2095.39,3.17825,0.26164
75200000,7,49.1309,-2113.88,1.02004,0.29973
75300000,5,32.1752,-2095.66,2.26269,0.30145
75400000,9,60.2861,-2110.6,4.54852,0.271934
75500000,6,39.8615,-2084.99,1.4571,0.280186
75600000,4,26.695,-2115.78,0.94792,0.306185
75700000,5,28.6322,-2113.11,1.89918,0.265755
75800000,2,11.1854,-2115.03,2.27406,0.244705
75900000,4,21.8814,-2104.66,1.95915,0.22541
76000000,3,15.7787,-2108.32,2.08452,0.252518
76100000,2,15.5325,-2120.34,0.720738,0.229899
76200000,2,9.85728,-2115.54,2.87617,0.216587
76300000,3,19.6164,-2108.23,1.10318,0.255317
76400000,3,19.2646,-2105.12,1.15354,0.23125
76500000,3,18.8801,-2111.98,2.21916,0.23742
76600000,3,14.7129,-2107.29,2.45411,0.265884
76700000,3,20.653,-2110.85,1.41526,0.25958
76800000,1,9.10203,-2133,0.565458,0.20612
76900000,4,26.4917,-2111.89,2.97129,0.240387
77000000,3,21.6693,-2112.33,1.24041,0.259703
77100000,4,22.0364,-2106.06,2.81308,0.27285
77200000,3,21.2381,-2115.54,1.53635,0.256621
77300000,3,14.911,-2112.3,2.64637,0.261035
77400000,5,29.9422,-2099.09,3.57862,0.25983
77500000,4,24.2984,-2105.85,2.14836,0.239155
77600000,2,13.8894,-2121.12,0.569947,0.21029
77700000,7,46.7314,-2112.38,2.69271,0.257677
77800000,5,35.2036,-2109.27,2.02529,0.2986
77900000,3,19.9621,-2114.84,2.64264,0.253097
78000000,6,35.1287,-2106.45,4.46763,0.254912
78100000,8,54.1452,-2093.92,2.00951,0.32612
78200000,8,49.2129,-2101.24,5.46249,0.33109
78300000,3,21.1056,-2109.34,2.14618,0.271246
78400000,3,19.5351,-2108.84,2.11933,0.251912
78500000,5,26.6211,-2113.77,2.38402,0.309933
78600000,4,24.967,-2103.51,1.6253,0.27057
78700000,12,74.4424,-2095.68,4.09147,0.289545
78800000,2,10.1367,-2116.08,3.05527,0.261945
78900000,2,10.1436,-2116.59,2.89326,0.241015
79000000,3,18.961,-2122.74,1.46583,0.170215
79100000,4,26.219,-2110.1,2.92018,0.20623
79200000,4,27.0537,-2108.62,0.941749,0.262958
79300000,6,38.9116,-2097.99,4.17958,0.28036
79400000,6,38.3562,-2091.24,2.70318,0.3219
79500000,2,10.6582,-2120.35,1.16907,0.259767
79600000,2,13.2078,-2115.8,1.12725,0.223104
79700000,2,12.0145,-2115.38,2.24425,0.231713
79800000,2,13.1772,-2118.69,1.47638,0.186564
79900000,5,30.364,-2104.32,2.7595,0.23861
80000000,3,18.6977,-2110.46,3.21836,0.203715
80100000,4,24.1465,-2101.88,3.53386,0.266165
80200000,3,22.5814,-2117.85,1.5766,0.24922
80300000,2,12.0236,-2116.1,2.83007,0.200075
80400000,2,13.022,-2121.63,2.46693,0.224785
80500000,3,20.0564,-2107.11,1.26541,0.23373
80600000,3,19.6367,-2112.33,1.09546,0.233278
80700000,3,19.6278,-2109.3,2.42326,0.223264
80800000,4,26.6219,-2112.43,2.26323,0.24334
80900000,4,29.5881,-2123.15,1.04693,0.26849
81000000,2,12.4245,-2118.6,1.99476,0.207617
81100000,5,30.8959,-2107.19,4.59949,0.308194
81200000,5,32.3472,-2109.5,4.33651,0.228263
81300000,4,26.8686,-2106.03,2.47341,0.26211
81400000,2,14.3257,-2118.52,1.37069,0.23418
81500000,2,12.4104,-2117.74,2.26728,0.19325
81600000,3,20.8315,-2113.74,2.50429,0.231205
81700000,4,28.5096,-2106.97,2.93347,0.254907
81800000,3,18.62,-2104.92,2.69727,0.310627
81900000,3,20.4379,-2118.08,1.73888,0.260635
82000000,3,20.3472,-2110.68,2.31019,0.250386
82100000,2,13.2529,-2116.11,1.08012,0.231903
82200000,5,37.0234,-2106.42,0.921002,0.33588
82300000,2,12.313,-2117.64,1.81594,0.19442
82400000,6,41.0849,-2097.09,1.80563,0.33399
82500000,2,13.219,-2115.89,0.180037,0.20263
82600000,2,13.8663,-2118.81,1.20371,0.19205
82700000,9,53.7306,-2092.12,4.55349,0.334867
82800000,2,10.9788,-2116.1,3.51683,0.209501
82900000,6,38.1673,-2091.79,4.4534,0.315255
83000000,2,11.7498,-2117.9,1.99639,0.21664
83100000,2,13.6645,-2118.06,0.834711,0.228372
83200000,2,13.3484,-2118.93,0.638955,0.20433
83300000,3,21.298,-2113.99,2.40715,0.266652
83400000,4,27.8611,-2118.05,0.826358,0.27778
83500000,7,44.7566,-2097.47,5.88344,0.316625
83600000,9,57.5349,-2113.62,6.16694,0.32926
83700000,3,18.2944,-2118.81,3.46119,0.24562
83800000,4,25.0906,-2107.07,1.49,0.30544
83900000,8,54.705,-2099.93,2.92984,0.30366
84000000,3,17.1588,-2116.17,3.76549,0.204258
84100000,3,20.308,-2116.78,1.19384,0.300775
84200000,4,28.9362,-2112.24,1.46266,0.218825
84300000,3,23.1266,-2119.83,0.722155,0.247645
84400000,2,13.5487,-2115.93,0.634953,0.20739
84500000,7,46.2359,-2093.48,3.9766,0.286612
84600000,9,57.8657,-2097.62,3.51654,0.25236
84700000,3,18.8247,-2111.79,3.51999,0.215563
84800000,10,54.5967,-2101.28,7.85542,0.339935
84900000,3,18.7525,-2108.18,2.33086,0.229437
85000000,3,12.9294,-2121.25,2.19967,0.236008
85100000,3,21.4498,-2115.16,1.3339,0.192155
85200000,6,41.1895,-2116.88,1.06036,0.242442
85300000,4,25.3132,-2115.69,3.71786,0.26309
85400000,2,11.7606,-2119.8,0.981191,0.172877
85500000,3,20.0001,-2109.16,2.39461,0.19866
85600000,2,8.64086,-2116.92,1.56173,0.209278
85700000,5,27.1688,-2100.46,5.75149,0.277384
85800000,7,47.2468,-2090.49,2.32793,0.290518
85900000,2,13.0418,-2119.52,1.0799,0.202193
86000000,4,21.1884,-2106.71,3.28874,0.28909
86100000,6,35.9605,-2114.19,3.34705,0.26114
86200000,6,37.0714,-2103.86,3.00156,0.32738
86300000,3,22.6481,-2115.11,1.20446,0.275935
86400000,5,33.4997,-2106.23,1.00051,0.230232
86500000,3,20.9113,-2117.7,1.73469,0.307525
86600000,5,29.8992,-2106.09,2.7408,0.246364
86700000,3,16.5011,-2108.35,2.95958,0.26586
86800000,3,19.8489,-2110.76,1.07254,0.22978
86900000,7,44.2361,-2108.09,5.93004,0.301539
87000000,7,41.5693,-2091.86,4.87444,0.3411
87100000,6,36.9635,-2086.63,6.6051,0.31942
87200000,2,13.9822,-2119.35,1.93768,0.221518
87300000,3,20.564,-2108.7,1.73035,0.244561
87400000,5,33.5747,-2112.81,3.20392,0.235776
87500000,3,19.8099,-2109.79,1.16538,0.314387
87600000,7,44.15,-2114.34,5.96688,0.26097
87700000,4,24.3238,-2122.13,3.21463,0.257667
87800000,6,37.1692,-2114.3,3.34592,0.24822
87900000,3,21.256,-2111.75,1.65974,0.29935
88000000,3,20.5298,-2122.06,2.52962,0.21679
88100000,2,13.4314,-2118.57,1.17271,0.208147
88200000,2,13.9785,-2117.92,0.688726,0.17796
88300000,3,20.1619,-2108.38,1.54607,0.208993
88400000,3,21.2513,-2111.96,1.53281,0.25513
88500000,6,35.4544,-2101.63,2.98702,0.293316
88600000,3,20.9943,-2107.89,1.89685,0.27244
88700000,3,19.1287,-2108.28,1.02515,0.218442
88800000,3,19.9261,-2110.02,1.94922,0.20829
88900000,4,27.6311,-2115.48,3.60414,0.254837
89000000,3,17.306,-2106.95,2.66842,0.21224
89100000,4,27.2306,-2107.46,1.99165,0.24289
89200000,3,22.07,-2110.96,1.24009,0.23184
89300000,2,12.4117,-2120.07,2.7115,0.228387
89400000,3,22.6168,-2112.53,1.10055,0.29121
89500000,5,30.252,-2108.15,1.59413,0.2925
89600000,4,23.5925,-2111.13,3.43373,0.221417
89700000,2,14.8107,-2121.59,1.61903,0.27926
89800000,4,26.3187,-2116.45,3.25989,0.24323
89900000,4,25.3951,-2111.31,1.10093,0.276108
90000000,4,18.6482,-2102.12,5.62386,0.214999
90100000,3,22.2852,-2111.16,1.18666,0.254642
90200000,7,45.7863,-2097.33,1.9976,0.33379
90300000,6,38.4618,-2096.09,4.83385,0.323594
90400000,4,22.277,-2102.67,2.43774,0.29535
90500000,3,20.5998,-2108.44,1.41795,0.2717
90600000,5,31.1523,-2095.38,2.69197,0.226142
90700000,2,15.4047,-2128.98,0.941542,0.286752
90800000,4,26.5902,-2124.03,2.70969,0.23364
90900000,8,42.5815,-2105.21,7.85971,0.32872
91000000,3,15.2076,-2117.51,2.38642,0.256272
91100000,3,19.1887,-2118.27,1.83072,0.25827
91200000,3,16.649,-2111.47,3.17341,0.316784
91300000,3,18.3806,-2107.41,1.68226,0.22429
91400000,3,16.814,-2115.2,0.76591,0.262097
91500000,3,20.3511,-2108.91,0.918334,0.219645
91600000,3,16.341,-2107.96,3.8975,0.23295
91700000,3,19.8387,-2119.42,2.12124,0.251587
91800000,3,20.3048,-2108.53,1.16542,0.236737
91900000,4,21.7716,-2109.94,1.58914,0.212693
92000000,4,28.0887,-2122.69,1.90625,0.262545
92100000,9,54.6675,-2084.38,3.25245,0.263495
92200000,6,35.5757,-2097.42,4.55288,0.33697
92300000,4,21.4451,-2104.37,1.36146,0.20941
92400000,4,26.8318,-2118.91,1.29962,0.287961
92500000,4,21.6142,-2117.05,3.90308,0.266145
92600000,5,31.5365,-2110.19,2.34456,0.248838
92700000,3,19.4303,-2108.53,2.39852,0.24182
92800000,5,28.3215,-2103.38,3.34845,0.248198
92900000,2,11.3408,-2116.45,1.53207,0.241397
93000000,3,20.4162,-2110.28,3.39481,0.25559
93100000,3,18.0335,-2106.58,2.89878,0.20742
93200000,4,22.3697,-2098.76,1.38093,0.254745
93300000,3,20.278,-2115.5,2.20289,0.248354
93400000,4,24.0041,-2115.89,3.75655,0.255035
93500000,3,20.5296,-2116.4,1.96544,0.25121
93600000,3,19.3687,-2107.46,1.25063,0.225476
93700000,3,20.1017,-2114.27,1.90334,0.230835
93800000,9,54.4569,-2107.85,4.84353,0.255997
93900000,4,27.145,-2122.4,2.88038,0.242918
94000000,3,21.3382,-2109.83,0.461148,0.237437
94100000,2,13.2632,-2120.36,1.37271,0.205856
94200000,2,11.5991,-2117.22,1.53663,0.21903
94300000,1,7.03459,-2133.89,2.12545,0.274725
94400000,2,14.974,-2138.82,1.99442,0.28073
94500000,2,13.465,-2117.94,1.1434,0.2043
94600000,3,21.2148,-2120.53,1.09544,0.256925
94700000,3,21.4317,-2119.95,1.00284,0.26525
94800000,3,21.1746,-2107.66,1.56332,0.179197
94900000,3,21.1191,-2108.42,1.06548,0.225695
95000000,2,14.0009,-2117.95,1.06725,0.261377
95100000,2,9.98046,-2117.58,2.6442,0.20641
95200000,2,12.9074,-2116.7,0.884246,0.187843
95300000,2,15.6456,-2120.95,0.756705,0.228894
95400000,4,22.2831,-2104.33,1.72926,0.19649
95500000,3,22.1208,-2109.84,0.915173,0.258527
95600000,5,32.9237,-2101.93,2.82407,0.26482
95700000,2,14.1509,-2117.17,0.283978,0.222713
95800000,6,41.559,-2103.47,1.17402,0.263945
95900000,8,51.9304,-2088.06,4.84056,0.31905
96000000,3,21.7733,-2106.92,0.66008,0.26901
96100000,3,20.6107,-2108.24,1.72319,0.23977
96200000,4,25.8953,-2115.34,4.44679,0.2926
96300000,4,25.8252,-2107.36,2.84408,0.252605
96400000,3,22.9869,-2125.14,0.346361,0.260927
96500000,3,22.1532,-2118.36,2.22226,0.265845
96600000,2,10.2787,-2118.94,1.57959,0.241278
96700000,3,21.1506,-2113.27,2.38624,0.25508
96800000,3,18.2612,-2111.03,2.55779,0.26168
96900000,4,28.2292,-2116.15,0.75106,0.26204
97000000,7,46.1574,-2100.34,5.08343,0.289663
97100000,7,41.5403,-2108.11,4.38804,0.32546
97200000,6,38.009,-2102.65,4.0927,0.32161
97300000,4,27.2321,-2116.24,1.99774,0.320693
97400000,3,21.7182,-2123.72,2.25716,0.23571
97500000,3,19.9887,-2108.97,2.10356,0.25151
97600000,3,20.9216,-2109.02,1.5909,0.226856
97700000,4,24.0919,-2107.05,3.4414,0.27063
97800000,8,46.6654,-2085.13,5.07007,0.295668
97900000,5,33.2931,-2116.37,2.47126,0.34655
98000000,4,25.8063,-2104.88,2.03688,0.27246
98100000,3,19.2728,-2116.72,2.01572,0.253687
98200000,3,18.705,-2108.41,1.6489,0.238205
98300000,4,28.4953,-2115.42,1.10346,0.22395
98400000,3,20.7345,-2122.61,2.57049,0.28496
98500000,3,20.5323,-2108.18,0.834132,0.247977
98600000,6,39.161,-2108.42,3.71353,0.22232
98700000,3,17.427,-2117.89,4.82941,0.278035
98800000,6,33.6547,-2100.75,3.14642,0.303724
98900000,4,25.2991,-2108.15,1.38617,0.268776
99000000,4,24.1887,-2105.75,2.42577,0.21501
99100000,4,18.3165,-2108.27,4.49925,0.290203
99200000,3,17.3501,-2109.88,4.09529,0.27839
99300000,3,20.2541,-2108.33,1.7963,0.224503
99400000,3,18.4123,-2118.58,1.17178,0.247499
99500000,8,48.9579,-2105.35,4.56702,0.25961
99600000,3,19.2816,-2110.79,1.66391,0.255925
99700000,3,17.764,-2107.58,2.88247,0.26695
99800000,4,31.213,-2119.39,1.67196,0.26502
99900000,5,32.558,-2124.65,2.94674,0.2997
