generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1400000,Podocarpus_nakaii,Dacrydium_guillauminii,209.908,0.136379,-0.00146453,0.0745986,0
1400000,Podocarpus_nakaii,Prumnopitys_exigua,84.0889,0.0135415,0.00152475,0.00451198,0
1400000,Abies_holophylla,Pinus_glabra,43.4867,0.142264,0.00319194,0.195065,0
1500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0255691,-0.000153436,0.0134325,0
1500000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.001,0.152311,0.00208828,0.0705678,0
1500000,Podocarpus_nakaii,Dacrydium_guillauminii,210.928,0.0797734,0.00139266,0.0223693,0
1500000,Araucaria_columnaris,Araucaria_cunninghamii,282.049,0.179359,0.0050897,0.0602432,0
1500000,Agathis_montana,Agathis_robusta,295.547,0.126554,-0.00357224,0.0102371,0
1500000,Abies_holophylla,Pinus_glabra,73.9929,0.133401,0.00374581,0.170686,0
1600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0158237,0.0046128,0.0165097,0
1600000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.218,0.185246,-0.00198929,0.101577,0
1600000,Manoao_colensoi,Lagarostrobos_franklinii,216.693,0.0712234,0.00339826,0.0768809,0
1600000,Araucaria_columnaris,Araucaria_cunninghamii,275.941,0.087507,-9.80819e-05,0.0190777,0
1600000,Podocarpus_nakaii,Dacrydium_guillauminii,215.312,0.062744,0.00604653,0.00733992,0
1600000,Agathis_montana,Agathis_robusta,289.085,0.184083,0.00169123,0.024879,0
1600000,Abies_holophylla,Pinus_glabra,96.2272,0.299966,-0.000958559,0.243481,0
1700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.12489,0.00317853,0.170107,0
1700000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.204,0.206091,0.00478414,0.162861,0
1700000,Podocarpus_nakaii,Dacrydium_guillauminii,205.417,0.0603589,0.00589431,0.0230449,0
1700000,Araucaria_columnaris,Araucaria_cunninghamii,213.553,0.160659,0.00183105,0.182929,0
1700000,Hesperocyparis_abramsiana,Podocarpus_nakaii,8.23232,0.0734581,-0.000741354,0.0559584,0
1800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.019853,-0.0016518,0.000822402,0
1800000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.315,0.166945,0.00104625,0.107712,0
1800000,Hesperocyparis_abramsiana,Taxus_canadensis,65.9962,0.0295126,0.00119995,0.0208787,0
1800000,Falcatifolium_falciforme,Falcatifolium_papuanum,278.013,0.0131444,0.0025435,0.0416879,0
1800000,Podocarpus_nakaii,Dacrydium_guillauminii,220.4,0.0781459,0.00378195,0.0492927,0
1800000,Araucaria_columnaris,Araucaria_muelleri,300.924,0.266114,-0.00515071,0.000209525,0
1800000,Agathis_montana,Agathis_australis,277.268,0.206554,-0.00354594,0.00903617,0
1800000,Tsuga_forrestii,Pseudolarix_amabilis,224.862,0.0221763,0.00540469,0.00285286,0
1800000,Abies_holophylla,Pinus_glabra,77.8108,0.114229,0.008916,0.185435,0
1900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0581414,0.00069561,0.0585078,0
1900000,Calocedrus_rupestris,Platycladus_orientalis,255.539,0.039524,-0.000965614,0.0265764,0
1900000,Hesperocyparis_abramsiana,Calocedrus_rupestris,238.958,0.219888,-0.00158155,0.154235,0
1900000,Sciadopitys_verticillata,NA,143.792,0.0037663,0.00118034,0.0216918,0
1900000,Podocarpus_nakaii,Acmopyle_pancheri,196.581,0.0744148,0.00345183,0.0558968,0
1900000,Abies_holophylla,Pinus_glabra,114.762,0.245594,-0.000799702,0.20354,0
2000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0134454,0.000240447,0.00212907,0
2000000,Hesperocyparis_abramsiana,Juniperus_angosturana,255.228,0.157794,0.00729178,0.11317,0
2000000,Podocarpus_nakaii,Dacrydium_guillauminii,218.697,0.0897282,0.00215329,0.0288835,0
2000000,Hesperocyparis_abramsiana,Taxus_canadensis,88.1199,0.077841,-0.00139466,0.046346,0
2000000,Araucaria_columnaris,Araucaria_cunninghamii,275.566,0.307868,0.00057019,0.28735,0
2000000,Agathis_montana,Agathis_australis,281.981,0.116264,-0.00112736,0.0272453,0
2000000,Abies_holophylla,Pinus_glabra,85.2808,0.139147,0.00239438,0.176549,0
2100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0325712,0.00174535,0.0266628,0
2100000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.632,0.122703,0.0100435,0.104703,0
2100000,Hesperocyparis_abramsiana,Calocedrus_rupestris,252.03,0.0462456,0.00397928,0.040953,0
2100000,Sciadopitys_verticillata,NA,114.974,0.0210694,-0.000126722,0.0283729,0
2100000,Sciadopitys_verticillata,NA,270.317,0.0173698,0.00659396,0.116359,0
2100000,Podocarpus_nakaii,Dacrydium_guillauminii,210.123,0.0767456,0.00226603,0.033371,0
2100000,Araucaria_columnaris,Araucaria_cunninghamii,236.787,0.033286,-0.00602487,0.00855963,0
2100000,Araucaria_columnaris,Araucaria_heterophylla,288.348,0.169541,0.00680378,0.0587099,0
2100000,Agathis_montana,Agathis_robusta,293.908,0.100525,-0.00214541,0.0183087,0
2100000,Podocarpus_nakaii,Araucaria_columnaris,57.7233,0.0404968,-0.00572809,0.00355686,0
2100000,Abies_holophylla,Pinus_glabra,44.4777,0.208185,0.00109923,0.240137,0
2200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0491534,-0.00161561,0.0191067,0
2200000,Hesperocyparis_abramsiana,Juniperus_angosturana,269.319,0.248862,-0.00467531,0.17815,0
2200000,Podocarpus_nakaii,Dacrydium_guillauminii,208.9,0.0609738,0.00493104,0.032274,0
2200000,Araucaria_columnaris,Araucaria_muelleri,301.831,0.236504,-0.00660038,0.0427194,0
2200000,Agathis_montana,Agathis_australis,283.47,0.123894,-0.0016908,0.0177767,0
2200000,Abies_holophylla,Pinus_glabra,26.5057,0.193711,0.00118982,0.223699,0
2300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0714882,-0.00249739,0.0282349,0
2300000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.194,0.152518,0.00589088,0.088542,0
2300000,Podocarpus_nakaii,Dacrydium_guillauminii,215.322,0.0655251,0.00398901,0.0335411,0
2300000,Araucaria_columnaris,Agathis_montana,124.722,0.22466,-0.00351532,0.145844,0
2300000,Abies_holophylla,Pinus_glabra,27.0418,0.137202,0.0016605,0.170157,0
2400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0783805,-0.00131863,0.0488211,0
2400000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.313,0.163101,0.00489729,0.124394,0
2400000,Podocarpus_nakaii,Dacrydium_guillauminii,217.594,0.100405,0.00251257,0.0586227,0
2400000,Araucaria_columnaris,Araucaria_heterophylla,291.325,0.120433,0.000142307,0.00817916,0
2400000,Abies_holophylla,Pinus_glabra,86.3344,0.187792,0.00094852,0.21077,0
2500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.117298,0.00519259,0.182783,0
2500000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.417,0.221088,0.000531172,0.174482,0
2500000,Podocarpus_nakaii,Dacrydium_guillauminii,213.218,0.105909,0.00226363,0.0873335,0
2500000,Hesperocyparis_abramsiana,Podocarpus_nakaii,20.8555,0.103451,-0.000977895,0.0756886,0
2600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0593606,-0.000257339,0.0549047,0
2600000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.916,0.210064,0.00324346,0.163259,0
2600000,Podocarpus_nakaii,Dacrydium_guillauminii,214.607,0.0678456,0.00292063,0.0350972,0
2600000,Abies_holophylla,Pinus_glabra,94.3035,0.228467,0.000412404,0.231048,0
2700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0602272,0.000402387,0.0569195,0
2700000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.5,0.221239,-0.00142576,0.1518,0
2700000,Podocarpus_nakaii,Microcachrys_tetragona,156.949,0.0723824,0.00291799,0.066085,0
2700000,Abies_holophylla,Pinus_glabra,107.393,0.283486,-0.000432083,0.262285,0
2800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0190589,0.00101809,0.00784744,0
2800000,Hesperocyparis_abramsiana,Chamaecyparis_pisifera,225.612,0.172049,-0.000345173,0.10909,0
2800000,Podocarpus_nakaii,Dacrydium_guillauminii,214.974,0.050387,0.00583362,0.0162189,0
2800000,Agathis_montana,Agathis_robusta,288.71,0.123446,0.00226254,0.0140465,0
2800000,Abies_holophylla,Pinus_glabra,117.74,0.271693,-0.000561127,0.239903,0
2900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.140338,0.00372658,0.203038,0
2900000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.244,0.219146,0.00236306,0.176788,0
2900000,Podocarpus_nakaii,Dacrydium_guillauminii,213.478,0.0846842,-0.00189433,0.0181548,0
2900000,Hesperocyparis_abramsiana,Podocarpus_nakaii,28.6544,0.10035,-0.00119999,0.0702854,0
3000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.141592,0.00312354,0.20511,0
3000000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.861,0.260432,-0.00187709,0.180599,0
3000000,Podocarpus_nakaii,Afrocarpus_dawei,238.661,0.102171,-0.000639308,0.0254219,0
3000000,Hesperocyparis_abramsiana,Podocarpus_nakaii,31.3422,0.0830904,-0.00120299,0.0628021,0
3100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.186471,-0.00289679,0.098537,0
3100000,Hesperocyparis_abramsiana,Chamaecyparis_pisifera,233.308,0.17873,0.00105338,0.1644,0
3100000,Podocarpus_nakaii,Araucaria_columnaris,37.1697,0.119629,-0.000108112,0.113156,0
3100000,Abies_holophylla,Pinus_glabra,35.8862,0.144169,0.00340289,0.196726,0
3200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0923773,-0.000808352,0.0708206,0
3200000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.798,0.253538,-0.000748792,0.192326,0
3200000,Podocarpus_nakaii,Afrocarpus_dawei,244.781,0.104822,0.00041164,0.0486575,0
3200000,Abies_holophylla,Pinus_glabra,33.9534,0.155096,0.00225559,0.210417,0
3300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.237124,0.000375781,0.25449,0
3300000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.319,0.294523,-0.00543159,0.16058,0
3300000,Podocarpus_nakaii,Afrocarpus_dawei,234.587,0.0953289,0.00307702,0.0641972,0
3300000,Hesperocyparis_abramsiana,Podocarpus_nakaii,7.15615,0.0338449,0.00236018,0.0370345,0
3400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0475123,0.000458049,0.0415755,0
3400000,Hesperocyparis_abramsiana,Calocedrus_rupestris,254.433,0.25972,-8.53177e-05,0.208437,0
3400000,Taiwania_cryptomerioides,NA,301.038,0.0462382,-0.00332599,0.211026,0
3400000,Sciadopitys_verticillata,NA,248.374,0.0437703,0.00107379,0.0830742,0
3400000,Podocarpus_nakaii,Dacrydium_guillauminii,217.917,0.064706,0.00597945,0.0349074,0
3400000,Abies_holophylla,Pinus_glabra,14.299,0.194264,0.000982072,0.214932,0
3500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.015526,-0.000834065,0.000872766,0
3500000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.372,0.177265,0.00246785,0.116351,0
3500000,Agathis_vitiensis,NA,312.671,0.00275781,0.00023153,0.0437781,0
3500000,Hesperocyparis_abramsiana,Taxus_canadensis,88.351,0.0270962,0.0010125,0.0168486,0
3500000,Podocarpus_nakaii,Dacrydium_guillauminii,211.313,0.102762,-0.00108007,0.0401383,0
3500000,Sciadopitys_verticillata,NA,235.709,0.0999403,-0.00680672,0.0520774,0
3500000,Prumnopitys_exigua,Prumnopitys_ferruginoides,278.736,0.0631819,-0.00372439,0.0075852,0
3500000,Araucaria_columnaris,Araucaria_muelleri,300.411,0.181095,-0.00272614,0.0291203,0
3500000,Agathis_montana,Agathis_robusta,292.669,0.202212,0.00546622,0.0639237,0
3500000,Tsuga_forrestii,Pseudolarix_amabilis,231.655,0.0930877,-0.000942507,0.0801439,0
3500000,Cedrus_atlantica,Cedrus_deodara,255.61,0.00799426,-0.00440938,0.0669259,0
3500000,Cedrus_atlantica,Cedrus_deodara,276.991,0.0577383,0.00268471,0.0353017,0
3500000,Cathaya_argyrophylla,NA,185.562,0.023889,-0.00602644,0.0329623,0
3500000,Abies_holophylla,Pinus_glabra,85.0811,0.178906,0.00206624,0.208941,0
3600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.174376,0.000753164,0.197799,0
3600000,Hesperocyparis_abramsiana,Chamaecyparis_pisifera,232.265,0.138948,-0.00130346,0.106754,0
3600000,Austrocedrus_chilensis,NA,296.819,0.0519153,-0.00499621,0.0488243,0
3600000,Podocarpus_nakaii,Dacrydium_guillauminii,202.89,0.0584782,0.00190215,0.000143593,0
3600000,Araucaria_columnaris,Araucaria_cunninghamii,264.72,0.114514,-0.00233524,0.107541,0
3600000,Agathis_montana,Agathis_australis,287.054,0.0965898,0.00470721,0.0616434,0
3600000,Hesperocyparis_abramsiana,Podocarpus_nakaii,3.92776,0.0367167,0.000212331,0.0300565,0
3700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0561573,-0.00130141,0.0344789,0
3700000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.074,0.225036,-0.00562191,0.131918,0
3700000,Podocarpus_nakaii,Dacrydium_guillauminii,219.127,0.0780918,0.00272112,0.0482813,0
3700000,Abies_holophylla,Pinus_glabra,124.334,0.272432,-7.23821e-05,0.266548,0
3800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0693548,0.00054952,0.0685867,0
3800000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.128,0.204113,0.00372021,0.157029,0
3800000,Abies_holophylla,Pinus_glabra,106.669,0.293658,-0.00061682,0.26809,0
3900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.060348,-0.000525888,0.0419392,0
3900000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.395,0.233228,-0.00292695,0.140162,0
3900000,Podocarpus_nakaii,Afrocarpus_dawei,238.246,0.0746241,0.00199018,0.0139447,0
3900000,Araucaria_columnaris,Araucaria_heterophylla,287.714,0.314571,-0.00321975,0.206115,0
3900000,Abies_holophylla,Pinus_glabra,27.9895,0.160162,0.00115453,0.179812,0
4000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0442354,0.00108819,0.044983,0
4000000,Hesperocyparis_abramsiana,Juniperus_angosturana,258.858,0.252162,-0.00330692,0.189821,0
4000000,Podocarpus_nakaii,Dacrydium_guillauminii,212.357,0.114475,-0.00244867,0.0359474,0
4000000,Abies_holophylla,Pinus_glabra,105.721,0.285396,-0.000902347,0.242091,0
4100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.107764,-0.000120511,0.0922403,0
4100000,Abies_holophylla,Pinus_glabra,33.5095,0.211836,0.000870607,0.238486,0
4200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0545143,-6.84813e-06,0.0486189,0
4200000,Hesperocyparis_abramsiana,Juniperus_angosturana,265.216,0.148382,0.00622107,0.111037,0
4200000,Dacrydium_guillauminii,Dacrycarpus_kinabaluensis,230.272,0.11193,-0.0050296,0.0411258,0
4200000,Podocarpus_nakaii,Afrocarpus_dawei,225.215,0.0838796,-0.00183984,0.000885464,0
4200000,Araucaria_columnaris,Araucaria_muelleri,302.423,0.16259,-0.00201087,0.0270601,0
4200000,Abies_holophylla,Pinus_glabra,73.8733,0.244949,0.000890196,0.266809,0
4300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0752061,-6.84813e-06,0.0651611,0
4300000,Hesperocyparis_abramsiana,Juniperus_angosturana,261.527,0.229788,0.000609454,0.170721,0
4300000,Podocarpus_nakaii,Afrocarpus_dawei,243.559,0.0727927,0.00837547,0.0173129,0
4300000,Abies_holophylla,Pinus_glabra,65.4525,0.1638,0.00118827,0.184795,0
4400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.169465,0.00115268,0.186401,0
4400000,Hesperocyparis_abramsiana,Juniperus_angosturana,262.794,0.174485,0.00141878,0.120417,0
4400000,Podocarpus_nakaii,Dacrydium_guillauminii,216.794,0.0799219,0.00268353,0.0305562,0
4400000,Araucaria_columnaris,Araucaria_muelleri,299.539,0.244605,0.00285253,0.0490671,0
4400000,Agathis_montana,Agathis_australis,272.399,0.223327,-0.0057633,0.0798757,0
4400000,Hesperocyparis_abramsiana,Podocarpus_nakaii,18.15,0.0386399,-0.000678239,0.0168249,0
4500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0648737,-0.000968192,0.047123,0
4500000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.613,0.210275,0.00292915,0.14946,0
4500000,Podocarpus_nakaii,Acmopyle_pancheri,194.338,0.123122,-0.000686016,0.0684984,0
4500000,Abies_holophylla,Pinus_glabra,80.649,0.145076,0.00664846,0.220428,0
4600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0769809,-0.00094055,0.0588158,0
4600000,Hesperocyparis_abramsiana,Juniperus_angosturana,260.914,0.147632,0.00726273,0.127429,0
4600000,Podocarpus_nakaii,Dacrydium_guillauminii,209.571,0.118516,-0.0016464,0.0619493,0
4600000,Tsuga_forrestii,Pseudolarix_amabilis,220.641,0.026204,0.00157879,0.000271998,0
4600000,Abies_holophylla,Pinus_glabra,44.2236,0.18455,0.0039912,0.261441,0
4700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0906241,-0.00094055,0.0696262,0
4700000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.718,0.224957,-0.000146082,0.181591,0
4700000,Sciadopitys_verticillata,NA,231.979,0.00193237,0.00156154,0.0277676,0
4700000,Podocarpus_nakaii,Dacrydium_guillauminii,219.44,0.0668934,0.00540362,0.0416437,0
4700000,Abies_holophylla,Pinus_glabra,73.6534,0.165956,0.000886579,0.177739,0
4800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.176146,0.00149772,0.217491,0
4800000,Hesperocyparis_abramsiana,Juniperus_angosturana,264.677,0.259674,0.00109032,0.205315,0
4800000,Podocarpus_nakaii,Afrocarpus_dawei,244.368,0.0805358,0.00220125,0.00667805,0
4800000,Hesperocyparis_abramsiana,Podocarpus_nakaii,21.2895,0.0983756,-0.00125629,0.0694692,0
4800000,Tsuga_forrestii,Pseudolarix_amabilis,225.915,0.0717759,-0.00605806,0.0590174,0
4900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0950633,0.000476491,0.0946986,0
4900000,Abies_holophylla,Pinus_glabra,58.1802,0.155564,0.00183568,0.19534,0
5000000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.124859,-0.00201241,0.0774021,0
5000000,Hesperocyparis_abramsiana,Juniperus_angosturana,266.72,0.219546,-0.00148039,0.154698,0
5000000,Podocarpus_nakaii,Dacrydium_guillauminii,220.168,0.0695793,0.0094653,0.060579,0
5000000,Abies_holophylla,Pinus_glabra,9.08785,0.158249,0.00261885,0.213634,0
5100000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0612639,-8.91216e-05,0.0501375,0
5100000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.928,0.175734,0.00332017,0.127488,0
5100000,Podocarpus_nakaii,Dacrydium_guillauminii,215.891,0.0783788,0.000526021,0.0233334,0
5100000,Abies_holophylla,Pinus_glabra,65.3931,0.290861,-0.000338362,0.260174,0
5200000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0571293,-0.000893752,0.0346619,0
5200000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.607,0.194369,0.00297237,0.112015,0
5200000,Podocarpus_nakaii,Dacrydium_guillauminii,207.915,0.0915489,-0.00116156,0.0255393,0
5200000,Araucaria_columnaris,Araucaria_cunninghamii,198.282,0.0857591,-0.000190277,0.0473324,0
5200000,Abies_holophylla,Pinus_glabra,35.2309,0.246613,-0.000379766,0.226171,0
5300000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0656676,-0.000496039,0.0508355,0
5300000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.432,0.195938,-0.00502307,0.0700006,0
5300000,Podocarpus_nakaii,Afrocarpus_dawei,245.76,0.134055,-0.0021413,0.0541876,0
5300000,Araucaria_columnaris,Araucaria_muelleri,302.969,0.25559,0.00853314,0.0200358,0
5300000,Abies_holophylla,Pinus_glabra,124.809,0.212139,6.15984e-05,0.191059,0
5400000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.041894,-0.000181436,0.029205,0
5400000,Hesperocyparis_abramsiana,Juniperus_angosturana,260.792,0.142543,0.00702816,0.127957,0
5400000,Podocarpus_nakaii,Dacrydium_guillauminii,213.758,0.077777,0.00139744,0.047872,0
5400000,Araucaria_columnaris,Araucaria_bernieri,306.282,0.267627,0.00671584,0.0185582,0
5400000,Abies_holophylla,Pinus_glabra,17.0049,0.161061,0.00219871,0.204322,0
5500000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.151329,0.00175725,0.196872,0
5500000,Hesperocyparis_abramsiana,Juniperus_angosturana,259.348,0.233992,0.0033058,0.163412,0
5500000,Calocedrus_rupestris,Calocedrus_decurrens,288.54,0.153709,0.00177626,0.123474,0
5500000,Podocarpus_nakaii,Afrocarpus_dawei,232.997,0.140715,-0.00445499,0.0434927,0
5500000,Hesperocyparis_abramsiana,Podocarpus_nakaii,27.6887,0.128102,-0.00175694,0.0830594,0
5600000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0127114,0.000877525,0.000481735,0
5600000,Hesperocyparis_abramsiana,Juniperus_angosturana,268.773,0.170299,0.00462071,0.114384,0
5600000,Hesperocyparis_abramsiana,Taxus_canadensis,88.4965,0.111282,-0.00276781,0.0596879,0
5600000,Podocarpus_nakaii,Dacrydium_guillauminii,220.691,0.0904603,-0.000761333,0.0192269,0
5600000,Araucaria_columnaris,Araucaria_muelleri,295.894,0.295592,-0.00361705,0.0455586,0
5600000,Agathis_montana,Agathis_robusta,299.017,0.125181,0.00569243,0.0300787,0
5600000,Abies_holophylla,Pinus_glabra,19.8494,0.253299,0.000293809,0.250662,0
5700000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0221831,-0.000562051,0.00244594,0
5700000,Hesperocyparis_abramsiana,Juniperus_angosturana,257.749,0.227788,-0.000253488,0.165923,0
5700000,Hesperocyparis_abramsiana,Sciadopitys_verticillata,37.2774,0.0810531,-0.00234842,0.0461584,0
5700000,Podocarpus_nakaii,Dacrydium_guillauminii,213.68,0.0625512,0.00305043,0.0197934,0
5700000,Araucaria_heterophylla,NA,306.616,0.0344776,0.002489,0.265853,0
5700000,Araucaria_columnaris,Araucaria_heterophylla,286.87,0.22918,0.00253222,0.0346792,0
5700000,Agathis_montana,Agathis_robusta,295.095,0.113814,-0.00185771,0.0188865,0
5700000,Abies_holophylla,Pinus_glabra,12.7543,0.230039,0.000191478,0.232507,0
5800000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.0695752,-0.00141712,0.0449947,0
5800000,Hesperocyparis_abramsiana,Juniperus_angosturana,267.956,0.243676,-0.00141608,0.162895,0
5800000,Podocarpus_nakaii,Dacrydium_guillauminii,202.687,0.075147,0.00335696,0.0686716,0
5800000,Araucaria_columnaris,Araucaria_heterophylla,287.515,0.156884,-0.000843645,0.00687539,0
5800000,Agathis_montana,Agathis_australis,283.663,0.146355,0.00748754,0.0557203,0
5800000,Abies_holophylla,Pinus_glabra,51.3342,0.145568,0.00330956,0.201939,0
5900000,Hesperocyparis_abramsiana,Abies_holophylla,0,0.00987512,0.0024333,0.000276699,0
5900000,Hesperocyparis_abramsiana,Juniperus_angosturana,263.943,0.224064,-0.000325192,0.152201,0
5900000,Hesperocyparis_abramsiana,Taxus_canadensis,94.6088,0.107274,-0.00337113,0.0495892,0
5900000,Podocarpus_nakaii,Acmopyle_pancheri,201.183,0.0787752,0.00127864,0.0360649,0
5900000,Araucaria_columnaris,Araucaria_cunninghamii,283.111,0.269039,-0.00131936,0.114127,0
5900000,Agathis_montana,Agathis_robusta,296.76,0.181312,-0.000562352,0.00132472,0
